# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
1404.2398314;418.3513118;267.4771473;1.4950619;0.0027094;30.7083148;7.0455550
1404.2898310;418.3014552;267.4809272;1.4951974;0.0027107;30.7198708;7.0441073
1404.3398307;418.2515982;267.4847003;1.4953330;0.0027120;30.7314268;7.0426596
1404.3898303;418.2017406;267.4884667;1.4954687;0.0027132;30.7429828;7.0412119
1404.4398299;418.1518825;267.4922263;1.4956044;0.0027145;30.7545389;7.0397642
1404.4898296;418.1020239;267.4959792;1.4957401;0.0027158;30.7660949;7.0383165
1404.5398292;418.0521648;267.4997253;1.4958759;0.0027171;30.7776509;7.0368687
1404.5898288;418.0023052;267.5034646;1.4960118;0.0027184;30.7892069;7.0354210
1404.6398285;417.9524451;267.5071971;1.4961478;0.0027196;30.8007629;7.0339733
1404.6898281;417.9025844;267.5109229;1.4962838;0.0027209;30.8123189;7.0325256
1404.7398278;417.8527233;267.5146419;1.4964199;0.0027222;30.8238750;7.0310779
1404.7898274;417.8028616;267.5183541;1.4965561;0.0027235;30.8354310;7.0296302
1404.8398270;417.7529995;267.5220595;1.4966923;0.0027248;30.8469870;7.0281825
1404.8898267;417.7031368;267.5257581;1.4968285;0.0027260;30.8585430;7.0267348
1404.9398263;417.6532737;267.5294499;1.4969649;0.0027273;30.8700990;7.0252871
1404.9898259;417.6034100;267.5331349;1.4971013;0.0027286;30.8815054;7.0238531
1405.0398256;417.5535459;267.5368131;1.4972378;0.0027299;30.8927987;7.0224295
1405.0898252;417.5036812;267.5404845;1.4973743;0.0027311;30.9040920;7.0210058
1405.1398249;417.4538160;267.5441491;1.4975109;0.0027324;30.9153853;7.0195822
1405.1898245;417.4039504;267.5478068;1.4976476;0.0027337;30.9266786;7.0181586
1405.2398241;417.3540842;267.5514578;1.4977843;0.0027349;30.9379719;7.0167350
1405.2898238;417.3042175;267.5551019;1.4979211;0.0027362;30.9492652;7.0153114
1405.3398234;417.2543504;267.5587392;1.4980579;0.0027375;30.9605585;7.0138878
1405.3898230;417.2044827;267.5623697;1.4981948;0.0027388;30.9718519;7.0124641
1405.4398227;417.1546146;267.5659934;1.4983318;0.0027400;30.9831452;7.0110405
1405.4898223;417.1047459;267.5696102;1.4984689;0.0027413;30.9944385;7.0096169
1405.5398220;417.0548768;267.5732202;1.4986060;0.0027426;31.0057318;7.0081933
1405.5898216;417.0050071;267.5768233;1.4987431;0.0027438;31.0170251;7.0067697
1405.6398212;416.9551370;267.5804196;1.4988804;0.0027451;31.0283184;7.0053461
1405.6898209;416.9052664;267.5840091;1.4990177;0.0027464;31.0396117;7.0039224
1405.7398205;416.8553952;267.5875917;1.4991550;0.0027476;31.0509050;7.0024988
1405.7898202;416.8055236;267.5911675;1.4992925;0.0027489;31.0621983;7.0010752
1405.8398198;416.7556515;267.5947364;1.4994299;0.0027502;31.0734916;6.9996516
1405.8898194;416.7057789;267.5982984;1.4995675;0.0027515;31.0847850;6.9982280
1405.9398191;416.6559059;267.6018536;1.4997051;0.0027527;31.0960783;6.9968044
1405.9898187;416.6060323;267.6054019;1.4998428;0.0027540;31.1073716;6.9953807
1406.0398183;416.5561582;267.6089434;1.4999805;0.0027553;31.1186649;6.9939571
1406.0898180;416.5062837;267.6124779;1.5001183;0.0027565;31.1299582;6.9925335
1406.1398176;416.4564086;267.6160056;1.5002562;0.0027578;31.1412515;6.9911099
1406.1898173;416.4065331;267.6195265;1.5003941;0.0027591;31.1525448;6.9896863
1406.2398169;416.3566571;267.6230404;1.5005321;0.0027604;31.1638381;6.9882627
1406.2898165;416.3067806;267.6265475;1.5006702;0.0027616;31.1751314;6.9868390
1406.3398162;416.2569037;267.6300476;1.5008083;0.0027629;31.1864247;6.9854154
1406.3898158;416.2070262;267.6335409;1.5009464;0.0027642;31.1977181;6.9839918
1406.4398154;416.1571483;267.6370273;1.5010847;0.0027655;31.2090114;6.9825682
1406.4898151;416.1072698;267.6405068;1.5012230;0.0027668;31.2203047;6.9811446
1406.5398147;416.0573909;267.6439794;1.5013614;0.0027681;31.2315980;6.9797209
1406.5898144;416.0075116;267.6474451;1.5014998;0.0027693;31.2428913;6.9782973
1406.6398140;415.9576317;267.6509039;1.5016383;0.0027706;31.2541846;6.9768737
1406.6898136;415.9077514;267.6543558;1.5017768;0.0027719;31.2654779;6.9754501
1406.7398133;415.8578705;267.6578007;1.5019154;0.0027732;31.2767712;6.9740265
1406.7898129;415.8079892;267.6612388;1.5020541;0.0027745;31.2880645;6.9726029
1406.8398125;415.7581075;267.6646699;1.5021929;0.0027758;31.2993578;6.9711792
1406.8898122;415.7082252;267.6680941;1.5023317;0.0027771;31.3106511;6.9697556
1406.9398118;415.6583425;267.6715114;1.5024705;0.0027784;31.3219445;6.9683320
1406.9898115;415.6084593;267.6749217;1.5026095;0.0027797;31.3330880;6.9670202
1407.0398111;415.5585756;267.6783251;1.5027484;0.0027810;31.3441314;6.9657832
1407.0898107;415.5086915;267.6817216;1.5028875;0.0027824;31.3551747;6.9645462
1407.1398104;415.4588069;267.6851112;1.5030266;0.0027837;31.3662180;6.9633092
1407.1898100;415.4089218;267.6884938;1.5031658;0.0027850;31.3772613;6.9620722
1407.2398097;415.3590362;267.6918694;1.5033050;0.0027863;31.3883046;6.9608352
1407.2898093;415.3091502;267.6952382;1.5034443;0.0027876;31.3993479;6.9595982
1407.3398089;415.2592637;267.6985999;1.5035837;0.0027890;31.4103913;6.9583612
1407.3898086;415.2093767;267.7019547;1.5037231;0.0027903;31.4214346;6.9571242
1407.4398082;415.1594893;267.7053026;1.5038626;0.0027916;31.4324779;6.9558873
1407.4898078;415.1096014;267.7086435;1.5040022;0.0027930;31.4435212;6.9546503
1407.5398075;415.0597131;267.7119774;1.5041418;0.0027943;31.4545645;6.9534133
1407.5898071;415.0098242;267.7153043;1.5042815;0.0027957;31.4656079;6.9521763
1407.6398068;414.9599349;267.7186243;1.5044212;0.0027970;31.4766512;6.9509393
1407.6898064;414.9100452;267.7219374;1.5045610;0.0027984;31.4876945;6.9497023
1407.7398060;414.8601550;267.7252434;1.5047009;0.0027997;31.4987378;6.9484653
1407.7898057;414.8102643;267.7285425;1.5048409;0.0028011;31.5097811;6.9472283
1407.8398053;414.7603731;267.7318345;1.5049809;0.0028025;31.5208244;6.9459913
1407.8898049;414.7104815;267.7351196;1.5051209;0.0028038;31.5318678;6.9447543
1407.9398046;414.6605895;267.7383977;1.5052611;0.0028052;31.5429111;6.9435173
1407.9898042;414.6106970;267.7416688;1.5054013;0.0028066;31.5539544;6.9422804
1408.0398039;414.5608040;267.7449329;1.5055416;0.0028080;31.5649977;6.9410434
1408.0898035;414.5109105;267.7481901;1.5056819;0.0028094;31.5760410;6.9398064
1408.1398031;414.4610166;267.7514402;1.5058223;0.0028108;31.5870844;6.9385694
1408.1898028;414.4111223;267.7546833;1.5059628;0.0028122;31.5981277;6.9373324
1408.2398024;414.3612275;267.7579194;1.5061033;0.0028136;31.6091710;6.9360954
1408.2898021;414.3113322;267.7611485;1.5062440;0.0028150;31.6202143;6.9348584
1408.3398017;414.2614365;267.7643705;1.5063847;0.0028164;31.6312576;6.9336214
1408.3898013;414.2115403;267.7675856;1.5065254;0.0028178;31.6423009;6.9323844
1408.4398010;414.1616437;267.7707936;1.5066662;0.0028192;31.6533443;6.9311474
1408.4898006;414.1117466;267.7739946;1.5068071;0.0028206;31.6643876;6.9299104
1408.5398002;414.0618491;267.7771886;1.5069481;0.0028221;31.6754309;6.9286735
1408.5897999;414.0119512;267.7803756;1.5070892;0.0028235;31.6864742;6.9274365
1408.6397995;413.9620527;267.7835555;1.5072303;0.0028249;31.6975175;6.9261995
1408.6897992;413.9121539;267.7867283;1.5073715;0.0028263;31.7085609;6.9249625
1408.7397988;413.8622546;267.7898942;1.5075127;0.0028278;31.7196042;6.9237255
1408.7897984;413.8123548;267.7930529;1.5076541;0.0028292;31.7306475;6.9224885
1408.8397981;413.7624546;267.7962047;1.5077955;0.0028306;31.7416908;6.9212515
1408.8897977;413.7125540;267.7993493;1.5079369;0.0028321;31.7527341;6.9200145
1408.9397973;413.6626529;267.8024869;1.5080785;0.0028335;31.7637774;6.9187775
1408.9897970;413.6127513;267.8056175;1.5082201;0.0028349;31.7746775;6.9177155
1409.0397966;413.5628493;267.8087409;1.5083618;0.0028363;31.7854926;6.9167571
1409.0897963;413.5129469;267.8118573;1.5085036;0.0028378;31.7963078;6.9157987
1409.1397959;413.4630440;267.8149667;1.5086455;0.0028392;31.8071230;6.9148402
1409.1897955;413.4131407;267.8180689;1.5087874;0.0028406;31.8179382;6.9138818
1409.2397952;413.3632370;267.8211641;1.5089294;0.0028420;31.8287534;6.9129233
